patho_niv3;sexe;dept;ville;nb_hab;prev;nb_malades;index
Cancer du poumon actif;1;44;Oudon;3872;0.464;17;1590
Cancer du poumon actif;1;44;Bouvron;3068;0.464;14;1591
Cancer du poumon actif;1;44;Bouaye;8008;0.464;37;1592
Cancer du poumon actif;1;44;Bourgneuf-en-Retz;3667;0.464;17;1593
Cancer du poumon actif;1;44;Erbray;3043;0.464;14;1594
Cancer du poumon actif;1;44;Fay-de-Bretagne;3676;0.464;17;1595
Cancer du poumon actif;1;44;Saint-Malo-de-Guersac;3193;0.464;14;1596
Cancer du poumon actif;1;44;Brains;2849;0.464;13;1597
Cancer du poumon actif;1;44;La Chapelle-Basse-Mer;5601;0.464;25;1598
Cancer du poumon actif;1;44;Nozay;4195;0.464;19;1599
Cancer du poumon actif;1;44;Savenay;9064;0.464;42;1600
Cancer du poumon actif;1;44;Pontchâteau;10901;0.464;50;1601
Cancer du poumon actif;1;44;Nort-sur-Erdre;9082;0.464;42;1602
Cancer du poumon actif;1;44;Sucé-sur-Erdre;7221;0.464;33;1603
Cancer du poumon actif;1;44;Geneston;3677;0.464;17;1604
Cancer du poumon actif;1;44;Le Croisic;4118;0.464;19;1605
Cancer du poumon actif;1;44;Guémené-Penfao;5233;0.464;24;1606
Cancer du poumon actif;1;44;Vallet;9460;0.464;43;1607
Cancer du poumon actif;1;44;Legé;4565;0.464;21;1608
Cancer du poumon actif;1;44;La Chapelle-Heulin;3357;0.464;15;1609
Cancer du poumon actif;1;44;Batz-sur-Mer;2824;0.464;13;1610
Cancer du poumon actif;1;44;La Bernerie-en-Retz;3049;0.464;14;1611
Cancer du poumon actif;1;44;Gétigné;3719;0.464;17;1612
Cancer du poumon actif;1;44;Château-Thébaud;3164;0.464;14;1613
Cancer du poumon actif;1;44;Corcoué-sur-Logne;3022;0.464;14;1614
Cancer du poumon actif;1;44;Haute-Goulaine;5893;0.464;27;1615
Cancer du poumon actif;1;44;Corsept;2640;0.464;12;1616
Cancer du poumon actif;1;44;Le Bignon;3907;0.464;18;1617
Cancer du poumon actif;1;44;Trignac;7983;0.464;37;1618
Cancer du poumon actif;1;44;La Planche;2739;0.464;12;1619
Cancer du poumon actif;1;44;Boussay;2682;0.464;12;1620
Cancer du poumon actif;1;44;Saint-Gildas-des-Bois;3769;0.464;17;1621
Cancer du poumon actif;1;44;Saint-Mars-du-Désert;5118;0.464;23;1622
Cancer du poumon actif;1;44;Montbert;3191;0.464;14;1623
Cancer du poumon actif;1;44;Saint-Père-en-Retz;4576;0.464;21;1624
Cancer du poumon actif;1;44;Petit-Mars;3755;0.464;17;1625
Cancer du poumon actif;1;44;Saint-Viaud;2631;0.464;12;1626
Cancer du poumon actif;1;44;Le Loroux-Bottereau;8397;0.464;38;1627
Cancer du poumon actif;1;44;Mouzillon;2865;0.464;13;1628
Cancer du poumon actif;1;44;Maisdon-sur-Sèvre;3007;0.464;13;1629
Cancer du poumon actif;1;44;Saint-Étienne-de-Montluc;7515;0.464;34;1630
Cancer du poumon actif;1;44;Divatte-sur-Loire;6975;0.464;32;1631
Cancer du poumon actif;1;44;Villeneuve-en-Retz;4962;0.464;23;1632
Cancer du poumon actif;1;44;Vair-sur-Loire;4764;0.464;22;1633
Cancer du poumon actif;1;44;Machecoul-Saint-Même;7581;0.464;35;1634
Cancer du poumon actif;1;44;Chaumes-en-Retz;6895;0.464;31;1635
Cancer du poumon actif;1;44;Loireauxence;7480;0.464;34;1636
Cancer du poumon actif;1;44;Vallons-de-l'Erdre;6480;0.464;30;1637
Cancer du poumon actif;1;44;Ancenis-Saint-Géréon;11037;0.464;51;1638
Cancer du poumon actif;1;44;Sainte-Anne-sur-Brivet;2933;0.464;13;1639
Cancer du poumon actif;1;44;Saint-Mars-de-Coutais;2571;0.464;11;1640
Cancer du poumon actif;1;44;Montoir-de-Bretagne;7180;0.464;33;1641
Cancer du poumon actif;1;44;Saint-André-des-Eaux;6744;0.464;31;1642
Cancer du poumon actif;1;44;Saint-Lyphard;4817;0.464;22;1643
Cancer du poumon actif;1;44;Saint-Géréon;2893;0.464;13;1644
Cancer du poumon actif;1;44;Saint-Herblon;2631;0.464;12;1645
Cancer du poumon actif;1;44;Saint-Colomban;3417;0.464;15;1646
Cancer du poumon actif;1;44;Le Landreau;3083;0.464;14;1647
Cancer du poumon actif;1;44;Sautron;8478;0.464;39;1648
Cancer du poumon actif;1;44;Varades;3708;0.464;17;1649
Cancer du poumon actif;1;44;Saint-Philbert-de-Grand-Lieu;9076;0.464;42;1650
Cancer du poumon actif;1;44;Saint-Nicolas-de-Redon;3245;0.464;15;1651
Cancer du poumon actif;1;44;Vieillevigne;4010;0.464;18;1652
Cancer du poumon actif;1;44;Aigrefeuille-sur-Maine;4014;0.464;18;1653
Cancer du poumon actif;1;44;Basse-Goulaine;9136;0.464;42;1654
Cancer du poumon actif;1;44;Couffé;2548;0.464;11;1655
Cancer du poumon actif;1;44;Plessé;5266;0.464;24;1656
Cancer du poumon actif;1;44;Le Pouliguen;4015;0.464;18;1657
Cancer du poumon actif;1;44;Mésanger;4749;0.464;22;1658
Cancer du poumon actif;1;44;Sainte-Pazanne;6980;0.464;32;1659
Cancer du poumon actif;1;44;Saint-Michel-Chef-Chef;5233;0.464;24;1660
Cancer du poumon actif;1;44;Thouaré-sur-Loire;10482;0.464;48;1661
Cancer du poumon actif;1;44;Les Sorinières;8765;0.464;40;1662
Cancer du poumon actif;1;44;Paimbœuf;3023;0.464;14;1663
Cancer du poumon actif;1;44;Saint-Joachim;4087;0.464;18;1664
Cancer du poumon actif;1;72;Saint-Calais;3244;0.546;17;1665
Cancer du poumon actif;1;72;Changé;6552;0.546;35;1666
Cancer du poumon actif;1;72;Saint-Saturnin;2590;0.546;14;1667
Cancer du poumon actif;1;72;Mayet;3120;0.546;17;1668
Cancer du poumon actif;1;72;Mulsanne;5225;0.546;28;1669
Cancer du poumon actif;1;72;La Flèche;14858;0.546;81;1670
Cancer du poumon actif;1;72;Le Mans;143847;0.546;785;1671
Cancer du poumon actif;1;72;Écommoy;4744;0.546;25;1672
Cancer du poumon actif;1;72;Coulaines;7779;0.546;42;1673
Cancer du poumon actif;1;72;Allonnes;11167;0.546;60;1674
Cancer du poumon actif;1;72;Précigné;2957;0.546;16;1675
Cancer du poumon actif;1;72;Spay;2881;0.546;15;1676
Cancer du poumon actif;1;72;La Bazoge;3646;0.546;19;1677
Cancer du poumon actif;1;72;Teloché;3056;0.546;16;1678
Cancer du poumon actif;1;72;Le Lude;3628;0.546;19;1679
Cancer du poumon actif;1;72;Champagné;3756;0.546;20;1680
Cancer du poumon actif;1;72;Noyen-sur-Sarthe;2624;0.546;14;1681
Cancer du poumon actif;1;72;Mamers;5157;0.546;28;1682
Cancer du poumon actif;1;72;Bonnétable;3791;0.546;20;1683
Cancer du poumon actif;1;72;Arnage;5503;0.546;30;1684
Cancer du poumon actif;1;72;Saint-Mars-la-Brière;2698;0.546;14;1685
Cancer du poumon actif;1;72;Moncé-en-Belin;3703;0.546;20;1686
Cancer du poumon actif;1;72;Vibraye;2510;0.546;13;1687
Cancer du poumon actif;1;72;La Ferté-Bernard;8862;0.546;48;1688
Cancer du poumon actif;1;72;Sablé-sur-Sarthe;12125;0.546;66;1689
Cancer du poumon actif;1;72;Château-du-Loir;4567;0.546;24;1690
Cancer du poumon actif;1;72;Connerré;2952;0.546;16;1691
Cancer du poumon actif;1;72;La Milesse;2637;0.546;14;1692
Cancer du poumon actif;1;72;Montfort-le-Gesnois;2931;0.546;16;1693
Cancer du poumon actif;1;72;La Suze-sur-Sarthe;4473;0.546;24;1694
Cancer du poumon actif;1;72;Guécélard;3092;0.546;16;1695
Cancer du poumon actif;1;72;Savigné-l'Évêque;4064;0.546;22;1696
Cancer du poumon actif;1;72;Parigné-l'Évêque;5286;0.546;28;1697
Cancer du poumon actif;1;72;Sargé-lès-le-Mans;3709;0.546;20;1698
Cancer du poumon actif;1;72;Ruaudin;3503;0.546;19;1699
Cancer du poumon actif;1;72;Roëzé-sur-Sarthe;2615;0.546;14;1700
Cancer du poumon actif;1;72;Cérans-Foulletourte;3369;0.546;18;1701
Cancer du poumon actif;1;72;Yvré-l'Évêque;4261;0.546;23;1702
Cancer du poumon actif;1;72;Montval-sur-Loir;6038;0.546;32;1703
Cancer du poumon actif;1;72;Le Lude;4126;0.546;22;1704
Cancer du poumon actif;1;72;Cherré-Au;2731;0.546;14;1705
Cancer du poumon actif;1;72;Fresnay-sur-Sarthe;2889;0.546;15;1706
Cancer du poumon actif;1;29;Riec-sur-Bélon;4180;0.63;26;1707
Cancer du poumon actif;1;29;Ergué-Gabéric;8434;0.63;53;1708
Cancer du poumon actif;1;29;Pluguffan;4179;0.63;26;1709
Cancer du poumon actif;1;29;Kernével;3193;0.63;20;1710
Cancer du poumon actif;1;29;Quimper;63283;0.63;398;1711
Cancer du poumon actif;1;29;Ploudalmézeau;6312;0.63;39;1712
Cancer du poumon actif;1;29;Brest;139926;0.63;881;1713
Cancer du poumon actif;1;29;Concarneau;19816;0.63;124;1714
Cancer du poumon actif;1;29;Plougasnou;2737;0.63;17;1715
Cancer du poumon actif;1;29;Penmarch;5149;0.63;32;1716
Cancer du poumon actif;1;29;Morlaix;14845;0.63;93;1717
Cancer du poumon actif;1;29;Châteaulin;5164;0.63;32;1718
Cancer du poumon actif;1;29;Saint-Yvi;3249;0.63;20;1719
Cancer du poumon actif;1;29;Carhaix-Plouguer;7155;0.63;45;1720
Cancer du poumon actif;1;29;Plouarzel;3854;0.63;24;1721
Cancer du poumon actif;1;29;Plouvorn;2862;0.63;18;1722
Cancer du poumon actif;1;29;Moëlan-sur-Mer;6742;0.63;42;1723
Cancer du poumon actif;1;29;Plouvien;3832;0.63;24;1724
Cancer du poumon actif;1;29;Pleuven;3188;0.63;20;1725
Cancer du poumon actif;1;29;Plouigneau;4905;0.63;30;1726
Cancer du poumon actif;1;29;Crozon;7386;0.63;46;1727
Cancer du poumon actif;1;29;Plabennec;8515;0.63;53;1728
Cancer du poumon actif;1;29;Plourin-lès-Morlaix;4517;0.63;28;1729
Cancer du poumon actif;1;29;Cléder;3683;0.63;23;1730
Cancer du poumon actif;1;29;Le Folgoët;3215;0.63;20;1731
Cancer du poumon actif;1;29;Plougonvelin;4183;0.63;26;1732
Cancer du poumon actif;1;29;Plomelin;4191;0.63;26;1733
Cancer du poumon actif;1;29;Pont-l'Abbé;8369;0.63;52;1734
Cancer du poumon actif;1;29;Elliant;3320;0.63;20;1735
Cancer du poumon actif;1;29;Bourg-Blanc;3553;0.63;22;1736
Cancer du poumon actif;1;29;Saint-Thégonnec Loc-Eguiner;3044;0.63;19;1737
Cancer du poumon actif;1;29;Milizac-Guipronvel;4550;0.63;28;1738
Cancer du poumon actif;1;29;Audierne;3692;0.63;23;1739
Cancer du poumon actif;1;29;Plouigneau;5086;0.63;32;1740
Cancer du poumon actif;1;29;Quimperlé;12220;0.63;76;1741
Cancer du poumon actif;1;29;Pont-Aven;2821;0.63;17;1742
Cancer du poumon actif;1;29;Saint-Pol-de-Léon;6709;0.63;42;1743
Cancer du poumon actif;1;29;Douarnenez;14000;0.63;88;1744
Cancer du poumon actif;1;29;Fouesnant;9864;0.63;62;1745
Cancer du poumon actif;1;29;Briec;5675;0.63;35;1746
Cancer du poumon actif;1;29;Roscoff;3489;0.63;21;1747
Cancer du poumon actif;1;29;Lesneven;7322;0.63;46;1748
Cancer du poumon actif;1;29;Saint-Renan;8163;0.63;51;1749
Cancer du poumon actif;1;29;Scaër;5295;0.63;33;1750
Cancer du poumon actif;1;29;Bannalec;5668;0.63;35;1751
Cancer du poumon actif;1;29;Guipavas;15050;0.63;94;1752
Cancer du poumon actif;1;29;Landerneau;15918;0.63;100;1753
Cancer du poumon actif;1;29;Le Conquet;2750;0.63;17;1754
Cancer du poumon actif;1;29;Lannilis;5672;0.63;35;1755
Cancer du poumon actif;1;29;Taulé;2898;0.63;18;1756
Cancer du poumon actif;1;29;Rosporden;7614;0.63;47;1757
Cancer du poumon actif;1;29;Gouesnou;6215;0.63;39;1758
Cancer du poumon actif;1;29;Guilers;8061;0.63;50;1759
Cancer du poumon actif;1;29;Landivisiau;9151;0.63;57;1760
Cancer du poumon actif;1;29;Bénodet;3616;0.63;22;1761
Cancer du poumon actif;1;29;Saint-Thégonnec;2715;0.63;17;1762
Cancer du poumon actif;1;29;Combrit;4187;0.63;26;1763
Cancer du poumon actif;1;29;Guilvinec;2681;0.63;16;1764
Cancer du poumon actif;1;29;Châteauneuf-du-Faou;3650;0.63;22;1765
Cancer du poumon actif;1;29;Trégunc;7064;0.63;44;1766
Cancer du poumon actif;1;29;Gouesnach;2786;0.63;17;1767
Cancer du poumon actif;1;29;La Forêt-Fouesnant;3438;0.63;21;1768
Cancer du poumon actif;1;29;Plougastel-Daoulas;13161;0.63;82;1769
Cancer du poumon actif;1;29;Loctudy;4013;0.63;25;1770
Cancer du poumon actif;1;29;Locmaria-Plouzané;5092;0.63;32;1771
Cancer du poumon actif;1;29;Plouescat;3497;0.63;22;1772
Cancer du poumon actif;1;29;Clohars-Carnoët;4528;0.63;28;1773
Cancer du poumon actif;1;29;Carantec;3189;0.63;20;1774
Cancer du poumon actif;1;29;Bohars;3530;0.63;22;1775
Cancer du poumon actif;1;29;Plogonnec;3178;0.63;20;1776
Cancer du poumon actif;1;29;Plouédern;2944;0.63;18;1777
Cancer du poumon actif;1;29;Plozévet;2948;0.63;18;1778
Cancer du poumon actif;1;29;Plouzané;13496;0.63;85;1779
Cancer du poumon actif;1;29;Guiclan;2502;0.63;15;1780
Cancer du poumon actif;1;29;Saint-Martin-des-Champs;4621;0.63;29;1781
Cancer du poumon actif;1;29;Le Relecq-Kerhuon;11717;0.63;73;1782
Cancer du poumon actif;1;29;Rédené;2917;0.63;18;1783
Cancer du poumon actif;1;29;Saint-Évarzec;3503;0.63;22;1784
Cancer du poumon actif;1;29;Plomeur;3828;0.63;24;1785
Cancer du poumon actif;1;29;Milizac;3719;0.63;23;1786
Cancer du poumon actif;1;29;Pleyber-Christ;3184;0.63;20;1787
Cancer du poumon actif;1;29;Landéda;3576;0.63;22;1788
Cancer du poumon actif;1;29;Plouguerneau;6640;0.63;41;1789
Cancer du poumon actif;1;29;Névez;2686;0.63;16;1790
Cancer du poumon actif;1;29;Pleyben;3640;0.63;22;1791
Cancer du poumon actif;1;29;Plonéour-Lanvern;6223;0.63;39;1792
Cancer du poumon actif;1;29;Loperhet;3910;0.63;24;1793
Cancer du poumon actif;1;29;Melgven;3408;0.63;21;1794
Cancer du poumon actif;1;29;Plouhinec;3951;0.63;24;1795
Cancer du poumon actif;1;29;Pont-de-Buis-lès-Quimerch;3639;0.63;22;1796
Cancer du poumon actif;1;29;Plouénan;2535;0.63;15;1797
Cancer du poumon actif;1;29;Mellac;3242;0.63;20;1798
Cancer du poumon actif;1;29;Ploudaniel;3737;0.63;23;1799
Cancer du poumon actif;1;29;Plobannalec-Lesconil;3568;0.63;22;1800
Cancer du poumon actif;1;29;Plougonven;3454;0.63;21;1801
Cancer du poumon actif;1;35;Rennes;220488;0.35;771;1802
Cancer du poumon actif;1;35;Fougères;20595;0.35;72;1803
Cancer du poumon actif;1;35;Dinard;10181;0.35;35;1804
Cancer du poumon actif;1;35;Montauban-de-Bretagne;6086;0.35;21;1805
Cancer du poumon actif;1;35;Saint-Malo;46803;0.35;163;1806
Cancer du poumon actif;1;35;Saint-Aubin-du-Cormier;4006;0.35;14;1807
Cancer du poumon actif;1;35;Plerguer;2796;0.35;9;1808
Cancer du poumon actif;1;35;Piré-sur-Seiche;2666;0.35;9;1809
Cancer du poumon actif;1;35;Cancale;5226;0.35;18;1810
Cancer du poumon actif;1;35;Redon;9287;0.35;32;1811
Cancer du poumon actif;1;35;Bréal-sous-Montfort;6404;0.35;22;1812
Cancer du poumon actif;1;35;Breteil;3655;0.35;12;1813
Cancer du poumon actif;1;35;Bédée;4417;0.35;15;1814
Cancer du poumon actif;1;35;Étrelles;2585;0.35;9;1815
Cancer du poumon actif;1;35;Bains-sur-Oust;3503;0.35;12;1816
Cancer du poumon actif;1;35;Saint-Coulomb;2820;0.35;9;1817
Cancer du poumon actif;1;35;Crevin;2862;0.35;10;1818
Cancer du poumon actif;1;35;Bruz;18905;0.35;66;1819
Cancer du poumon actif;1;35;Chantepie;10278;0.35;35;1820
Cancer du poumon actif;1;35;Pont-Péan;4413;0.35;15;1821
Cancer du poumon actif;1;35;Saint-Domineuc;2562;0.35;8;1822
Cancer du poumon actif;1;35;Gévezé;5521;0.35;19;1823
Cancer du poumon actif;1;35;Saint-Grégoire;9890;0.35;34;1824
Cancer du poumon actif;1;35;Nouvoitou;3281;0.35;11;1825
Cancer du poumon actif;1;35;L'Hermitage;4629;0.35;16;1826
Cancer du poumon actif;1;35;Saint-Pierre-de-Plesguen;2960;0.35;10;1827
Cancer du poumon actif;1;35;Janzé;8470;0.35;29;1828
Cancer du poumon actif;1;35;Saint-Gilles;5178;0.35;18;1829
Cancer du poumon actif;1;35;Saint-Jouan-des-Guérets;2683;0.35;9;1830
Cancer du poumon actif;1;35;Orgères;5152;0.35;18;1831
Cancer du poumon actif;1;35;La Fresnais;2571;0.35;8;1832
Cancer du poumon actif;1;35;Miniac-Morvan;4148;0.35;14;1833
Cancer du poumon actif;1;35;La Chapelle-des-Fougeretz;4682;0.35;16;1834
Cancer du poumon actif;1;35;Louvigné-du-Désert;3340;0.35;11;1835
Cancer du poumon actif;1;35;Bourg-des-Comptes;3295;0.35;11;1836
Cancer du poumon actif;1;35;Chavagne;4268;0.35;14;1837
Cancer du poumon actif;1;35;Guichen;8674;0.35;30;1838
Cancer du poumon actif;1;35;Vezin-le-Coquet;6114;0.35;21;1839
Cancer du poumon actif;1;35;Pacé;11860;0.35;41;1840
Cancer du poumon actif;1;35;Corps-Nuds;3434;0.35;12;1841
Cancer du poumon actif;1;35;Bourgbarré;4515;0.35;15;1842
Cancer du poumon actif;1;35;Pléchâtel;2780;0.35;9;1843
Cancer du poumon actif;1;35;Saint-Méloir-des-Ondes;4327;0.35;15;1844
Cancer du poumon actif;1;35;Bain-de-Bretagne;7314;0.35;25;1845
Cancer du poumon actif;1;35;Cesson-Sévigné;17082;0.35;59;1846
Cancer du poumon actif;1;35;Montgermont;3515;0.35;12;1847
Cancer du poumon actif;1;35;Montfort-sur-Meu;6726;0.35;23;1848
Cancer du poumon actif;1;35;Vitré;18487;0.35;64;1849
Cancer du poumon actif;1;35;Retiers;4438;0.35;15;1850
Cancer du poumon actif;1;35;Dol-de-Bretagne;5738;0.35;20;1851
Cancer du poumon actif;1;35;Combourg;5963;0.35;20;1852
Cancer du poumon actif;1;35;Châteaugiron;8028;0.35;28;1853
Cancer du poumon actif;1;35;Saint-Méen-le-Grand;4599;0.35;16;1854
Cancer du poumon actif;1;35;Châteaubourg;7336;0.35;25;1855
Cancer du poumon actif;1;35;Tinténiac;3739;0.35;13;1856
Cancer du poumon actif;1;35;La Guerche-de-Bretagne;4249;0.35;14;1857
Cancer du poumon actif;1;35;Iffendic;4553;0.35;15;1858
Cancer du poumon actif;1;35;Saint-Jacques-de-la-Lande;13948;0.35;48;1859
Cancer du poumon actif;1;35;Pipriac;3813;0.35;13;1860
Cancer du poumon actif;1;35;Domloup;3680;0.35;12;1861
Cancer du poumon actif;1;35;Sens-de-Bretagne;2566;0.35;8;1862
Cancer du poumon actif;1;35;Noyal-sur-Vilaine;6133;0.35;21;1863
Cancer du poumon actif;1;35;Chartres-de-Bretagne;8157;0.35;28;1864
Cancer du poumon actif;1;35;Pleumeleuc;3474;0.35;12;1865
Cancer du poumon actif;1;35;Pleurtuit;6982;0.35;24;1866
Cancer du poumon actif;1;35;Romillé;4032;0.35;14;1867
Cancer du poumon actif;1;35;Betton;12265;0.35;42;1868
Cancer du poumon actif;1;35;Melesse;6958;0.35;24;1869
Cancer du poumon actif;1;35;Argentré-du-Plessis;4502;0.35;15;1870
Cancer du poumon actif;1;35;Vern-sur-Seiche;8169;0.35;28;1871
Cancer du poumon actif;1;35;Saint-Erblon;3311;0.35;11;1872
Cancer du poumon actif;1;35;Plélan-le-Grand;4008;0.35;14;1873
Cancer du poumon actif;1;35;Mordelles;7338;0.35;25;1874
Cancer du poumon actif;1;35;Saint-Aubin-d'Aubigné;3916;0.35;13;1875
Cancer du poumon actif;1;35;Liffré;7949;0.35;27;1876
Cancer du poumon actif;1;35;Maure-de-Bretagne;3507;0.35;12;1877
Cancer du poumon actif;1;35;Saint-Brice-en-Coglès;3068;0.35;10;1878
Cancer du poumon actif;1;35;Acigné;6834;0.35;23;1879
Cancer du poumon actif;1;35;Noyal-Châtillon-sur-Seiche;7003;0.35;24;1880
Cancer du poumon actif;1;35;Laillé;5116;0.35;17;1881
Cancer du poumon actif;1;35;La Mézière;4971;0.35;17;1882
Cancer du poumon actif;1;35;La Bouëxière;4526;0.35;15;1883
Cancer du poumon actif;1;35;Servon-sur-Vilaine;3804;0.35;13;1884
Cancer du poumon actif;1;35;Thorigné-Fouillard;8575;0.35;30;1885
Cancer du poumon actif;1;35;Val-d'Izé;2580;0.35;9;1886
Cancer du poumon actif;1;35;Martigné-Ferchaud;2583;0.35;9;1887
Cancer du poumon actif;1;35;Guipry;3830;0.35;13;1888
Cancer du poumon actif;1;35;Guignen;3986;0.35;13;1889
Cancer du poumon actif;1;35;Lécousse;3260;0.35;11;1890
Cancer du poumon actif;1;35;Goven;4321;0.35;15;1891
Cancer du poumon actif;1;35;Le Rheu;8932;0.35;31;1892
Cancer du poumon actif;1;35;Guipry-Messac;7107;0.35;24;1893
Cancer du poumon actif;1;35;Maen Roch;4958;0.35;17;1894
Cancer du poumon actif;1;35;Val d'Anast;3954;0.35;13;1895
Cancer du poumon actif;1;35;Châteaugiron;10283;0.35;35;1896
Cancer du poumon actif;1;35;Val-Couesnon;4137;0.35;14;1897
Cancer du poumon actif;1;35;Rives-du-Couesnon;2886;0.35;10;1898
Cancer du poumon actif;1;35;Mesnil-Roc'h;4336;0.35;15;1899
Cancer du poumon actif;1;35;Piré-Chancé;3031;0.35;10;1900
Cancer du poumon actif;1;35;Montauban-de-Bretagne;5019;0.35;17;1901
Cancer du poumon actif;1;35;Montauban-de-Bretagne;5095;0.35;17;1902
Cancer du poumon actif;1;40;Morcenx;4415;0.502;22;1903
Cancer du poumon actif;1;40;Saint-Paul-lès-Dax;13381;0.502;67;1904
Cancer du poumon actif;1;40;Rion-des-Landes;3023;0.502;15;1905
Cancer du poumon actif;1;40;Morcenx-la-Nouvelle;4987;0.502;25;1906
Cancer du poumon actif;1;40;Parentis-en-Born;6684;0.502;33;1907
Cancer du poumon actif;1;40;Saint-Sever;4890;0.502;24;1908
Cancer du poumon actif;1;40;Pouillon;3071;0.502;15;1909
Cancer du poumon actif;1;40;Saint-Geours-de-Maremne;2752;0.502;13;1910
Cancer du poumon actif;1;40;Pontonx-sur-l'Adour;2868;0.502;14;1911
Cancer du poumon actif;1;40;Ondres;5520;0.502;27;1912
Cancer du poumon actif;1;40;Labenne;6887;0.502;34;1913
Cancer du poumon actif;1;40;Tartas;3225;0.502;16;1914
Cancer du poumon actif;1;40;Mont-de-Marsan;29807;0.502;149;1915
Cancer du poumon actif;1;40;Dax;20843;0.502;104;1916
Cancer du poumon actif;1;40;Capbreton;9037;0.502;45;1917
Cancer du poumon actif;1;40;Bénesse-Maremne;3683;0.502;18;1918
Cancer du poumon actif;1;40;Rion-des-Landes;2542;0.502;12;1919
Cancer du poumon actif;1;40;Tarnos;12634;0.502;63;1920
Cancer du poumon actif;1;40;Biscarrosse;13947;0.502;70;1921
Cancer du poumon actif;1;40;Aire-sur-l'Adour;6189;0.502;31;1922
Cancer du poumon actif;1;40;Seignosse;3876;0.502;19;1923
Cancer du poumon actif;1;40;Hagetmau;4651;0.502;23;1924
Cancer du poumon actif;1;40;Narrosse;3230;0.502;16;1925
Cancer du poumon actif;1;40;Saint-Martin-de-Seignanx;5776;0.502;28;1926
Cancer du poumon actif;1;40;Soorts-Hossegor;3480;0.502;17;1927
Cancer du poumon actif;1;40;Soustons;8235;0.502;41;1928
Cancer du poumon actif;1;40;Sanguinet;4431;0.502;22;1929
Cancer du poumon actif;1;40;Mimizan;7255;0.502;36;1930
Cancer du poumon actif;1;40;Labouheyre;2736;0.502;13;1931
Cancer du poumon actif;1;40;Peyrehorade;3648;0.502;18;1932
Cancer du poumon actif;1;40;Saint-Vincent-de-Paul;3307;0.502;16;1933
Cancer du poumon actif;1;40;Saint-Vincent-de-Tyrosse;7734;0.502;38;1934
Cancer du poumon actif;1;40;Tosse;3219;0.502;16;1935
Cancer du poumon actif;1;40;Saint-Pierre-du-Mont;9689;0.502;48;1936
Cancer du poumon actif;1;47;Agen;32602;0.47;153;1937
Cancer du poumon actif;1;47;Bon-Encontre;6224;0.47;29;1938
Cancer du poumon actif;1;47;Clairac;2594;0.47;12;1939
Cancer du poumon actif;1;47;Villeneuve-sur-Lot;21742;0.47;102;1940
Cancer du poumon actif;1;47;Marmande;17421;0.47;81;1941
Cancer du poumon actif;1;47;Nérac;6837;0.47;32;1942
Cancer du poumon actif;1;47;Sainte-Livrade-sur-Lot;6456;0.47;30;1943
Cancer du poumon actif;1;47;Montayral;2652;0.47;12;1944
Cancer du poumon actif;1;47;Aiguillon;4421;0.47;20;1945
Cancer du poumon actif;1;47;Casteljaloux;4518;0.47;21;1946
Cancer du poumon actif;1;47;Miramont-de-Guyenne;3092;0.47;14;1947
